Pais,Area,poblacion,Namerica,Samerica,Europe,Asia,Oceania,Africa,lat,longitud,Dia_inicio,PIB,Gasto_Salud,Cuarentena,Dia,1,2,3,4,5,6,7,8,9,10,dia_a_predecir
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,45,93,93,93,102,106,108,110,110,117,130,138
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,46,93,93,102,106,108,110,110,117,130,138,150
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,47,93,102,106,108,110,110,117,130,138,150,150
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,48,102,106,108,110,110,117,130,138,150,150,160
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,49,106,108,110,110,117,130,138,150,150,160,178
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,50,108,110,110,117,130,138,150,150,160,178,178
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,51,110,110,117,130,138,150,150,160,178,178,200
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,52,110,117,130,138,150,150,160,178,178,200,212
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,11,1,1,1,1,1,1,1,1,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,12,1,1,1,1,1,1,1,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,13,1,1,1,1,1,1,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,14,1,1,1,1,1,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,15,1,1,1,1,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,16,1,1,1,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,17,1,1,2,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,18,1,2,2,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,19,2,2,2,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,20,2,2,2,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,21,2,2,2,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,22,2,2,2,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,23,2,2,2,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,24,2,2,2,2,2,2,2,2,2,2,2
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,25,2,2,2,2,2,2,2,2,2,2,6
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,26,2,2,2,2,2,2,2,2,2,6,13
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,27,2,2,2,2,2,2,2,2,6,13,15
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,28,2,2,2,2,2,2,2,6,13,15,32
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,29,2,2,2,2,2,2,6,13,15,32,45
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,30,2,2,2,2,2,6,13,15,32,45,84
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,31,2,2,2,2,6,13,15,32,45,84,120
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,32,2,2,2,6,13,15,32,45,84,120,165
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,33,2,2,6,13,15,32,45,84,120,165,222
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,34,2,6,13,15,32,45,84,120,165,222,259
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,35,6,13,15,32,45,84,120,165,222,259,400
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,36,13,15,32,45,84,120,165,222,259,400,500
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,37,15,32,45,84,120,165,222,259,400,500,673
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,38,32,45,84,120,165,222,259,400,500,673,1073
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,39,45,84,120,165,222,259,400,500,673,1073,1695
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,40,84,120,165,222,259,400,500,673,1073,1695,2277
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,41,120,165,222,259,400,500,673,1073,1695,2277,2277
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,42,165,222,259,400,500,673,1073,1695,2277,2277,5232
Spain,505992.0,47100396.0,0, 0, 1, 0, 0, 0,40.0,-4.0,10,1397870.0,6.24,43.0,43,222,259,400,500,673,1073,1695,2277,2277,5232,6391
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,11,2,3,5,7,8,8,14,14,14,19,19
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,12,3,5,7,8,8,14,14,14,19,19,19
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,13,5,7,8,8,14,14,14,19,19,19,19
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,14,7,8,8,14,14,14,19,19,19,19,25
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,15,8,8,14,14,14,19,19,19,19,25,25
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,16,8,14,14,14,19,19,19,19,25,25,25
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,17,14,14,14,19,19,19,19,25,25,25,25
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,18,14,14,19,19,19,19,25,25,25,25,32
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,19,14,19,19,19,19,25,25,25,25,32,32
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,20,19,19,19,19,25,25,25,25,32,32,32
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,21,19,19,19,25,25,25,25,32,32,32,33
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,22,19,19,25,25,25,25,32,32,32,33,33
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,23,19,25,25,25,25,32,32,32,33,33,33
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,24,25,25,25,25,32,32,32,33,33,33,33
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,25,25,25,25,32,32,32,33,33,33,33,33
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,26,25,25,32,32,32,33,33,33,33,33,34
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,27,25,32,32,32,33,33,33,33,33,34,35
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,28,32,32,32,33,33,33,33,33,34,35,35
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,29,32,32,33,33,33,33,33,34,35,35,35
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,30,32,33,33,33,33,33,34,35,35,35,35
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,31,33,33,33,33,33,34,35,35,35,35,35
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,32,33,33,33,33,34,35,35,35,35,35,35
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,33,33,33,33,34,35,35,35,35,35,35,35
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,34,33,33,34,35,35,35,35,35,35,35,35
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,35,33,34,35,35,35,35,35,35,35,35,37
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,36,34,35,35,35,35,35,35,35,35,37,40
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,37,35,35,35,35,35,35,35,35,37,40,40
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,38,35,35,35,35,35,35,35,37,40,40,41
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,39,35,35,35,35,35,35,37,40,40,41,42
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,40,35,35,35,35,35,37,40,40,41,42,42
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,41,35,35,35,35,37,40,40,41,42,42,43
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,42,35,35,35,37,40,40,41,42,42,43,43
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,43,35,35,37,40,40,41,42,42,43,43,43
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,44,35,37,40,40,41,42,42,43,43,43,47
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,45,37,40,40,41,42,42,43,43,43,47,48
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,46,40,40,41,42,42,43,43,43,47,48,50
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,47,40,41,42,42,43,43,43,47,48,50,50
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,48,41,42,42,43,43,43,47,48,50,50,50
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,49,42,42,43,43,43,47,48,50,50,50,53
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,50,42,43,43,43,47,48,50,50,50,53,59
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,51,43,43,43,47,48,50,50,50,53,59,70
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,52,43,43,47,48,50,50,50,53,59,70,75
Thailand,513120.0,66488605.0,0, 0, 0, 1, 0, 0,15.0,101.0,0,529177.0,2.9,64.0,53,43,47,48,50,50,50,53,59,70,75,82
Tunisia,163610.0,11722038.0,0, 0, 0, 0, 0, 1,34.0,9.0,42,38732.0,3.94,19.0,11,1,1,1,1,2,2,5,7,7,16,18
Ukraine,603500.0,41879904.0,0, 0, 1, 0, 0, 0,48.3794,31.1656,41,150401.0,2.85,15.0,11,1,1,1,1,1,1,1,1,1,1,3
Ukraine,603500.0,41879904.0,0, 0, 1, 0, 0, 0,48.3794,31.1656,41,150401.0,2.85,15.0,12,1,1,1,1,1,1,1,1,1,3,3
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,11,4,4,4,4,5,5,5,5,5,5,7
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,12,4,4,4,5,5,5,5,5,5,7,7
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,13,4,4,5,5,5,5,5,5,7,7,8
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,14,4,5,5,5,5,5,5,7,7,8,8
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,15,5,5,5,5,5,5,7,7,8,8,8
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,16,5,5,5,5,5,7,7,8,8,8,8
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,17,5,5,5,5,7,7,8,8,8,8,8
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,18,5,5,5,7,7,8,8,8,8,8,8
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,19,5,5,7,7,8,8,8,8,8,8,9
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,20,5,7,7,8,8,8,8,8,8,9,9
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,21,7,7,8,8,8,8,8,8,9,9,9
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,22,7,8,8,8,8,8,8,9,9,9,9
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,23,8,8,8,8,8,8,9,9,9,9,9
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,24,8,8,8,8,8,9,9,9,9,9,9
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,25,8,8,8,8,9,9,9,9,9,9,13
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,26,8,8,8,9,9,9,9,9,9,13,13
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,27,8,8,9,9,9,9,9,9,13,13,13
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,28,8,9,9,9,9,9,9,13,13,13,13
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,29,9,9,9,9,9,9,13,13,13,13,13
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,30,9,9,9,9,9,13,13,13,13,13,13
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,31,9,9,9,9,13,13,13,13,13,13,19
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,32,9,9,9,13,13,13,13,13,13,19,21
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,33,9,9,13,13,13,13,13,13,19,21,21
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,34,9,13,13,13,13,13,13,19,21,21,21
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,35,13,13,13,13,13,13,19,21,21,21,27
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,36,13,13,13,13,13,19,21,21,21,27,27
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,37,13,13,13,13,19,21,21,21,27,27,29
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,38,13,13,13,19,21,21,21,27,27,29,29
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,39,13,13,19,21,21,21,27,27,29,29,45
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,40,13,19,21,21,21,27,27,29,29,45,45
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,41,19,21,21,21,27,27,29,29,45,45,45
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,42,21,21,21,27,27,29,29,45,45,45,74
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,43,21,21,27,27,29,29,45,45,45,74,74
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,44,21,27,27,29,29,45,45,45,74,74,85
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,45,27,27,29,29,45,45,45,74,74,85,85
United Arab Emirates,83600.0,9890400.0,0, 0, 0, 1, 0, 0,24.0,54.0,7,405771.0,2.55,58.0,46,27,29,29,45,45,45,74,74,85,85,85
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,11,2,2,2,2,2,2,2,3,3,3,8
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,12,2,2,2,2,2,2,3,3,3,8,8
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,13,2,2,2,2,2,3,3,3,8,8,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,14,2,2,2,2,3,3,3,8,8,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,15,2,2,2,3,3,3,8,8,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,16,2,2,3,3,3,8,8,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,17,2,3,3,3,8,8,9,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,18,3,3,3,8,8,9,9,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,19,3,3,8,8,9,9,9,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,20,3,8,8,9,9,9,9,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,21,8,8,9,9,9,9,9,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,22,8,9,9,9,9,9,9,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,23,9,9,9,9,9,9,9,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,24,9,9,9,9,9,9,9,9,9,9,9
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,25,9,9,9,9,9,9,9,9,9,9,13
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,26,9,9,9,9,9,9,9,9,9,13,13
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,27,9,9,9,9,9,9,9,9,13,13,13
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,28,9,9,9,9,9,9,9,13,13,13,15
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,29,9,9,9,9,9,9,13,13,13,15,20
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,30,9,9,9,9,9,13,13,13,15,20,23
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,31,9,9,9,9,13,13,13,15,20,23,36
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,32,9,9,9,13,13,13,15,20,23,36,40
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,33,9,9,13,13,13,15,20,23,36,40,51
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,34,9,13,13,13,15,20,23,36,40,51,86
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,35,13,13,13,15,20,23,36,40,51,86,116
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,36,13,13,15,20,23,36,40,51,86,116,164
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,37,13,15,20,23,36,40,51,86,116,164,207
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,38,15,20,23,36,40,51,86,116,164,207,274
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,39,20,23,36,40,51,86,116,164,207,274,322
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,40,23,36,40,51,86,116,164,207,274,322,384
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,41,36,40,51,86,116,164,207,274,322,384,459
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,42,40,51,86,116,164,207,274,322,384,459,459
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,43,51,86,116,164,207,274,322,384,459,459,802
United Kingdom,242495.0,66435550.0,0, 0, 1, 0, 0, 0,24.54817272727273,-43.90224545454546,9,2743586.0,7.53,54.0,44,86,116,164,207,274,322,384,459,459,802,1144
US,9525067.0,329556365.0,1, 0, 0, 0, 0, 0,37.0902,-95.7129,0,21439453.0,14.32,58.0,11,1,1,2,2,5,5,5,5,5,7,8
US,9525067.0,329556365.0,1, 0, 0, 0, 0, 0,37.0902,-95.7129,0,21439453.0,14.32,58.0,12,1,2,2,5,5,5,5,5,7,8,8
US,9525067.0,329556365.0,1, 0, 0, 0, 0, 0,37.0902,-95.7129,0,21439453.0,14.32,58.0,13,2,2,5,5,5,5,5,7,8,8,11
US,9525067.0,329556365.0,1, 0, 0, 0, 0, 0,37.0902,-95.7129,0,21439453.0,14.32,58.0,14,2,5,5,5,5,5,7,8,8,11,11
US,9525067.0,329556365.0,1, 0, 0, 0, 0, 0,37.0902,-95.7129,0,21439453.0,14.32,58.0,15,5,5,5,5,5,7,8,8,11,11,11
US,9525067.0,329556365.0,1, 0, 0, 0, 0, 0,37.0902,-95.7129,0,21439453.0,14.32,58.0,16,5,5,5,5,7,8,8,11,11,11,11
US,9525067.0,329556365.0,1, 0, 0, 0, 0, 0,37.0902,-95.7129,0,21439453.0,14.32,58.0,17,5,5,5,7,8,8,11,11,11,11,11
US,9525067.0,329556365.0,1, 0, 0, 0, 0, 0,37.0902,-95.7129,0,21439453.0,14.32,58.0,18,5,5,7,8,8,11,11,11,11,11,11
